# Experimental Run Tue Nov 13 21:18:45 CET 2018
Best Score,Run Time Milliseconds,Total Evaluations
"69905.0","250","46955"
"72009.0","235","41168"
"64221.0","453","84262"
"69088.0","250","45760"
"74221.0","156","28975"
"75521.0","203","39031"
"72563.0","234","43003"
"74661.0","172","31728"
"73314.0","188","34797"
"71830.0","250","45142"
"69086.0","484","87108"
"68016.0","360","66955"
"70938.0","250","46264"
"71408.0","281","51887"
"69274.0","281","52384"
"69033.0","312","56230"
"67280.0","422","79156"
"73326.0","172","30709"
"73489.0","297","53912"
"70972.0","281","53410"
"70746.0","344","60543"
"66245.0","453","84036"
"72374.0","219","40653"
"69279.0","281","51619"
"70791.0","313","59026"
"70145.0","359","66942"
"71880.0","250","46544"
"70753.0","328","58764"
"70891.0","250","47819"
"69368.0","391","74315"
"67160.0","468","84018"
"72068.0","344","64904"
"69648.0","250","46557"
"67008.0","313","56207"
"59692.0","718","134349"
"65981.0","375","67686"
"77529.0","172","29704"
"73567.0","266","49329"
"71290.0","219","42438"
"71929.0","187","35042"
"66423.0","281","50395"
"73479.0","235","42692"
"71782.0","234","43970"
"71116.0","234","41931"
"65855.0","391","72032"
"69163.0","328","60809"
"64620.0","406","75872"
"69304.0","344","63352"
"70909.0","250","44732"
"68012.0","375","68959"
"71611.0","156","30455"
"67760.0","360","64960"
"70734.0","375","70513"
"69371.0","406","73340"
"70889.0","297","57489"
"65278.0","469","83760"
"65459.0","390","73291"
"74558.0","172","30573"
"69993.0","281","50347"
"69575.0","250","43968"
"66308.0","360","66153"
"70439.0","250","44228"
"72419.0","343","62078"
"69790.0","328","60817"
"72210.0","329","61068"
"68289.0","359","66661"
"74569.0","203","36572"
"67675.0","406","73836"
"74557.0","188","33115"
"68189.0","469","88094"
"67162.0","328","62073"
"73746.0","187","32141"
"71246.0","234","43201"
"66529.0","297","54682"
"73098.0","282","51921"
"68923.0","406","73801"
"72884.0","203","39066"
"73687.0","203","36393"
"66850.0","359","67426"
"65805.0","485","89905"
"72655.0","188","37339"
"68730.0","281","50115"
"68424.0","281","50598"
"71185.0","360","67204"
"65160.0","578","104932"
"69252.0","312","58766"
"66489.0","407","73550"
"72036.0","218","39378"
"68930.0","282","52895"
"66165.0","406","75171"
"64725.0","625","115912"
"65389.0","406","75595"
"64941.0","484","87844"
"71293.0","235","42705"
"70249.0","218","41163"
"71859.0","172","30961"
"74456.0","172","29950"
"70874.0","235","45497"
"69667.0","359","63609"
"62926.0","484","91141"
"70909.0","250","46530"
"67946.0","328","60798"
"68247.0","454","81229"
"70177.0","281","52394"
"72699.0","218","39124"
"67768.0","391","73868"
"66946.0","375","68228"
"67501.0","375","69990"
"70424.0","234","42181"
"71998.0","250","45261"
"73039.0","219","38613"
"67736.0","485","90061"
"72935.0","218","40961"
"71622.0","250","46564"
"68290.0","313","55971"
"65744.0","453","84773"
"69601.0","422","77389"
"70239.0","312","56221"
"67506.0","391","74313"
"69629.0","328","60035"
"69366.0","328","59323"
"69929.0","234","44268"
"71743.0","219","40399"
"68271.0","438","79169"
"67476.0","422","78682"
"70031.0","328","58832"
"67236.0","218","37848"
"69172.0","188","36572"
"70027.0","297","55441"
"65121.0","422","77380"
"70733.0","281","50600"
"68991.0","375","70486"
"69634.0","297","54932"
"67979.0","390","70287"
"68628.0","219","40910"
"67968.0","359","67972"
"71557.0","204","37348"
"66527.0","343","61579"
"67448.0","281","52133"
